Date,MSFT,AAPL,AMZN,GOOG,FB,TSLA,GOOGL,NVDA,CMCSA,ADBE,INTC,CSCO,NFLX,PEP,AVGO,TMUS,TXN,COST,AMGN,CHTR,SBUX,AMAT,INTU,ISRG,AMD,BKNG,MU,LRCX,MDLZ,ADP,GILD,FISV,CSX,ATVI,MELI,ADSK,ADI,ILMN,NXPI,BIDU
14-10-2016,53.22833633,27.62086296,822.960022,778.5300293,127.8799973,39.30199814,804.5999756,65.0535965,29.82781219,107.8399963,33.15864944,26.1864357,101.4700012,92.79853058,143.6549225,46.22999954,60.37685394,134.0964355,141.4628754,257.5899963,48.35791016,26.34321404,102.9577408,238.3033295,6.75,1439.569946,17.12999916,90.66130829,38.24114609,78.99168396,61.6468277,50.02999878,29.03302574,42.37195969,166.4940186,69.45999908,56.33284378,138,97.75907135,175.5099945
17-10-2016,53.04294205,27.60207939,812.9500122,779.960022,127.5400009,38.79199982,806.8400269,64.67899323,29.74546814,107.4899979,33.01698303,26.221138,99.80000305,92.81587982,142.6330109,46.52000046,60.31515121,132.8014832,142.09198,257.519989,48.06637192,26.08982277,102.8518906,236.4799957,6.670000076,1437.650024,16.98999977,90.51361847,38.18658447,78.70300293,61.55361938,49.92499924,29.01431465,42.21678543,167.3412476,68.84999847,56.00606537,141.2299957,97.25772858,175.1499939
18-10-2016,53.45082092,27.58329582,817.6500244,795.2600098,128.5700073,39.81999969,821.4899902,65.66478729,29.68142319,108.4199982,33.42427063,26.41203117,118.7900009,92.90276337,145.4117126,47.34999847,61.04682541,133.1675873,142.2492371,259.9500122,47.9297142,26.29629517,103.1117172,240.5766602,6.730000019,1454.969971,17.40999985,91.81511688,38.30480957,78.82931519,62.20609665,50.02999878,29.0236721,42.84717941,166.9624939,70.12999725,56.40546036,145.2200012,98.00009918,175.6499939
19-10-2016,53.33030701,27.50111008,817.6900024,801.5,130.1100006,40.7120018,826.8400269,65.5267868,29.69514847,108.3899994,31.4409523,26.33393669,121.8700027,92.3033905,145.1583099,47.31999969,61.25840378,133.4712677,140.7463684,260.2000122,48.42169189,26.57783699,104.1125259,227.043335,6.769999981,1469.199951,17.21999931,92.04588318,38.31389999,78.87442017,62.14678574,49.90499878,29.07045364,42.46894836,168.8761749,70.77999878,56.19668961,146.7200012,97.40235138,176.1999969
20-10-2016,53.07074738,27.4870224,810.3200073,796.9699707,130,39.81999969,821.6300049,66.76890564,29.43895531,109.0299988,31.370121,26.16907883,123.3499985,91.96461487,146.4589691,47.04999924,61.48760605,133.9981995,141.1133728,258.1199951,48.82254028,26.63414192,103.8334351,227.2733307,6.960000038,1468.290039,17.20000076,89.47981262,38.27752686,78.34215546,62.96873856,49.82500076,28.38743401,42.98295593,170.490921,71.12999725,57.61272812,142.8300018,100.7381287,175.1699982
21-10-2016,55.30480957,27.37901115,818.9899902,799.3699951,132.0700073,40.01800156,824.0599976,66.58159637,29.30628395,109.0299988,31.12220383,26.16040802,127.5,91.74745178,146.0451202,46.75,61.68154144,133.0425873,138.5007935,255.0599976,48.85897064,26.6810627,104.3627167,226.0066681,6.519999981,1467.390015,16.94000053,90.09824371,38.38665009,78.23389435,62.95178986,49.58000183,28.34065247,43.19631958,173.3614807,71.18000031,57.10439301,141.8000031,98.05793762,176.7599945
24-10-2016,56.54700089,27.62556648,838.0900269,813.1099854,133.2799988,40.55199814,835.7399902,69.70663452,29.71801758,110.8099976,31.2196064,26.42938232,127.3300018,93.21547699,149.1109467,51.18999863,63.1889801,135.8558044,138.719223,259.6000061,49.3600502,27.35677528,105.4982529,228.3333282,7.010000229,1471.800049,17.05999947,91.36282349,38.75043106,79.09093475,62.83318329,50.25500107,28.45292473,44.09826279,172.2551422,72.22000122,58.11196518,142.2700043,98.18327332,180.8600006
25-10-2016,56.53773117,27.76644897,835.1799927,807.6699829,132.2899933,40.4679985,828.5499878,70.85018158,29.51672745,109.0299988,31.07793427,26.32526398,126.5100021,93.14598846,146.6616821,49.59999847,62.76582336,134.8466034,137.9677734,257.0599976,48.89542389,27.08461761,104.2376328,226.5,7.5,1479.030029,17.54000092,90.53209686,38.88683319,78.93756104,63.0534935,49.86000061,28.86461449,43.700634,170.4809418,71.36000061,58.14826965,138.1799927,97.02635956,176.6799927
26-10-2016,56.20401001,27.14184952,822.5900269,799.0700073,131.0399933,40.44800186,822.0999756,71.13605499,28.6200676,107.9700012,30.91855812,26.50747681,126.9700012,93.00700378,146.1126556,49.5,63.21541214,134.8377075,138.9201813,248.6399994,48.85897064,27.07522964,103.7564697,221.906662,7.289999962,1469.160034,17.63999939,90.33822632,40.30553055,78.65791321,63.8754425,49.99499893,28.42485619,43.09933853,170.0922241,70.66000366,57.58547974,139.9499969,95.1174469,172.8200073
27-10-2016,55.71269226,26.88121033,818.3599854,795.3499756,129.6900024,40.80199814,817.3499756,69.6770401,28.12598038,107.0699997,30.82116127,26.35997009,126.4700012,92.62479401,145.4707947,49.5,62.35150909,134.7304688,140.300766,244.1000061,48.82254028,27.08461761,103.2656937,221.0766602,7.110000134,1463.02002,17.53000069,89.25827026,39.92357635,78.17976379,64.25676727,48.375,28.35936356,42.40106201,168.8861694,70.58000183,57.43117523,139.2899933,95.52237701,175.1000061
28-10-2016,55.49949265,26.70275116,776.3200073,795.3699951,131.2899933,39.99399948,819.5599976,69.55874634,28.30897903,107.5999985,30.75919151,26.54218292,126.5699997,93.00700378,143.0299835,49.34999847,62.41321564,133.7481232,126.8534622,249.25,48.76787186,26.89692497,104.0932693,222.1833344,7.199999809,1474.819946,17.20000076,88.80597687,41.10581589,78.63085175,62.60436249,49.16500092,28.33129692,42.01312637,167.6103821,71.86000061,57.66718292,138.6300049,96.197258,179.5899963
31-10-2016,55.54584122,26.66048431,789.8200073,784.539978,130.9900055,39.54600143,809.9000244,70.15023804,28.28152847,107.5100021,30.87428665,26.62027168,124.8700027,93.11992645,143.8154144,49.72999954,62.45729446,132.0602264,123.34095,249.8899994,48.34879684,27.29107857,104.6417923,224.0266724,7.230000019,1474.22998,17.15999985,89.40597534,40.86936569,78.5406189,62.39253235,49.24000168,28.54649353,41.86764526,167.4608307,72.27999878,58.18458939,136.1399994,96.40934753,176.8600006
01-11-2016,55.43460464,26.17912483,785.4099731,783.6099854,129.5,38.15800095,805.4799805,68.0701828,28.11225319,106.8700027,30.564394,26.4467411,123.3000031,92.69428253,142.5654297,49.29000092,61.21431732,130.979599,122.9914322,249.5700073,47.82950974,27.12215042,103.3426743,223.2400055,7.090000153,1467,16.97999954,88.65829468,40.37829208,78.41432953,62.76537704,49.27999878,28.45292473,41.31484222,169.2350159,70.09999847,57.73072052,139.5,95.97550964,173.4900055
02-11-2016,55.09160614,26.2026062,765.5599976,768.7000122,127.1699982,37.60400009,788.4199829,67.7842865,28.12140846,105.8899994,30.63522339,26.36864662,122.3399963,92.69428253,145.7410736,49.18000031,60.68539047,131.0333557,121.1914597,252.9100037,48.26680756,26.83122826,102.1975098,222.1900024,6.760000229,1445.329956,16.68000031,88.47368622,40.0054245,81.17488098,61.44346619,49.33000183,28.76169014,41.31484222,166.0654297,68.68000031,57.78518677,135.6600037,95.47416687,168.7799988
03-11-2016,54.88766861,25.92174721,767.0300293,762.1300049,120,37.48400116,782.1900024,66.99564362,27.88352013,107.1699982,30.26946831,26.3079071,122.1399994,92.62479401,146.1042633,49.52000046,60.2946701,129.4029083,118.1507568,247.4199982,47.16446304,26.53090858,101.6201248,224.4333344,6.699999809,1438.099976,16.62000084,87.9106369,39.38702011,80.58847809,60.80792999,49.05500031,29.12659264,42.06161118,165.3378143,67.61000061,57.95765686,134.3899994,95.19457245,168.5700073
04-11-2016,54.42417526,25.68808746,755.0499878,762.0200195,120.75,38.11199951,781.0999756,66.61117554,27.75084496,106.1999969,29.9839859,26.19511223,122.0299988,91.91249847,145.4117126,49.34999847,60.02827454,127.4231186,118.3080368,250.2299957,48.05727005,26.48398781,101.3122025,223.8066711,6.559999943,1424.280029,16.68000031,87.68910217,38.75043106,80.36294556,61.3756752,48.96500015,28.93010521,40.44199753,166.3445282,69.44000244,57.57640839,134.6300049,95.15602875,167.6999969
07-11-2016,56.00933838,26.0586338,784.9299927,782.5200195,122.1500015,38.64199829,802.0300293,70.25865936,28.13970947,108.6600037,30.94745636,26.84586906,124.5800018,92.91144562,149.4572601,50.34999847,61.28034592,128.5877228,121.6371078,257.1600037,49.64247131,27.52570152,103.8334351,226.1433258,6.960000038,1480.329956,17.37999916,90.9289856,40.21458817,81.73420715,62.70607376,49.77999878,29.9873867,39.85040283,168.7067566,72,58.42058945,137.0800018,95.17530823,171.5599976
08-11-2016,56.05569458,26.21204376,787.75,790.5100098,124.2200012,38.98799896,811.9799805,70.15023804,28.60176849,108.3899994,30.99207497,26.89792824,124.3399963,94.4402771,149.4910126,50.45999908,62.00849915,130.8720551,120.973053,262.2600098,49.76090622,27.69463158,104.26651,228.3766632,7,1578.130005,17.40999985,91.49205017,41.842453,82.23040009,62.73993683,50.08499908,30.00609589,39.7728157,174.0990753,72.69000244,58.86537933,137.6999969,95.45489502,170.9199982
09-11-2016,55.77758789,26.16955948,771.8800049,785.3099976,123.1800003,38.01200104,805.5900269,68.96724701,29.02722168,107.8600006,31.00099182,27.210289,122.1900024,93.16336823,146.4674072,53.00999832,61.97298813,131.4991302,127.9369431,269.8299866,49.72446442,27.33801079,105.2384262,217.1533356,6.940000057,1570.26001,17.20000076,90.46746063,40.02361298,82.00485229,66.49384308,50.25500107,31.69961166,38.93875885,172.2750397,72.62999725,58.97429657,133.1300049,93.78700256,168.6600037
10-11-2016,54.41491318,25.44026756,742.3800049,762.5599976,120.8000031,37.06999969,780.289978,66.80833435,29.78206635,104.0800018,30.77796936,26.89792824,115.4199982,89.6887207,141.8391266,52.18000031,61.3957901,131.4185333,132.4368439,270.8699951,48.80431366,26.44644737,105.1133194,211.8399963,6.300000191,1554.319946,16.98999977,88.58446503,38.1229248,82.44687653,65.95999908,49.90000153,32.3077774,37.53249741,162.277832,73.48999786,58.32074356,138.3699951,93.1217804,163.4700012
11-11-2016,54.71154785,25.59132004,739.0100098,754.0200195,119.0199966,37.7120018,771.75,86.72170258,30.40424347,103.6800003,30.87609863,27.210289,114.7799988,89.63660431,141.5012817,52.54000092,62.02625656,133.8014069,130.2261963,272.4400024,49.13228607,27.04707527,107.1822815,207.2533264,6.690000057,1540.650024,17.67000008,89.98748779,37.45904541,82.16724396,64.75670624,50.27000046,32.35456467,38.22108078,155.4502563,73.80999756,59.29198837,137.7100067,94.22085571,162.9499969
14-11-2016,53.87723923,24.94935417,719.0700073,736.0800171,115.0800018,36.29000092,753.2199707,82.45313263,30.77022743,102.4199982,30.76012611,27.21897125,113.3799973,88.07302856,138.3256378,52.91999817,62.17723083,136.1664276,128.8011932,263.1400146,49.396492,27.20661545,105.8639221,208.1999969,6.789999962,1489.180054,17.70999908,90.9289856,37.66820145,82.89797211,65.03637695,50.06000137,32.54168701,36.6305542,152.9982758,73.55000305,60.32678604,136.3800049,93.26639557,161.7299957
15-11-2016,54.94116211,25.27977562,743.2399902,758.4899902,117.1999969,36.75400162,775.1599731,84.96696472,30.64214325,103.6600037,31.14373207,27.50530243,113.5899963,88.47261047,140.5806732,53.45999908,63.07408905,135.4049835,129.3641052,260.2000122,49.96395874,27.78847885,106.7203979,213.5166626,6.96999979,1497.449951,18.10000038,93.33811951,38.53215027,83.30395508,64.6973877,50.77000046,32.3077774,37.36762619,155.2010498,75.15000153,61.91529846,136.8000031,94.28834534,164.4400024
16-11-2016,55.66910553,25.95950317,746.4899902,764.4799805,116.3399963,36.7859993,779.9799805,90.32975769,30.86629486,104.0800018,31.08128357,27.39250374,115.1900024,88.35099792,141.7462158,52.72999954,63.22504044,136.2918701,129.5136871,261.9899902,50.74192047,28.17326164,106.6818848,214.4533386,7.670000076,1503.22998,18.23999977,93.44889069,38.69584656,84.14292908,64.4008255,51.60499954,31.6902504,37.79435349,156.4270325,77.56999969,61.61574554,134.8699951,94.31726074,166.7400055
17-11-2016,56.59303665,25.95006561,756.4000244,771.2299805,117.7900009,37.73199844,786.1599731,91.07897949,31.33293533,105.8099976,31.24187088,26.07363319,115.0299988,88.27281952,141.078949,53.38999939,64.00647736,135.4497528,129.628067,265.480011,51.11717224,28.83957863,109.5110855,218.1999969,8.460000038,1512.900024,19.18000031,95.81188202,39.09601212,85.14431763,64.04491425,52.52999878,31.77446175,38.73509216,156.7559662,78.45999908,61.91529846,134.0899963,94.53900146,166.2100067
18-11-2016,56.32239151,25.97602654,760.1599731,760.539978,117.0199966,37.00400162,775.9699707,92.03520966,31.2643013,105.0199966,31.17941666,26.1864357,115.2099991,88.00354004,142.0249023,53.59000015,64.46824646,134.6972961,127.754364,262.7000122,51.04395294,28.8489666,111.6089401,218.2966614,8.710000038,1507.349976,19.20999908,96.6518631,39.032341,85.15332794,63.23144531,52.14500046,31.81188583,37.23185349,157.1147919,76.90000153,62.15130615,131.8699951,95.32956696,164.3800049
21-11-2016,56.79835129,26.37018013,780,769.2000122,121.7699966,36.90399933,784.7999878,91.66061401,31.20025826,105.6500015,31.20617867,26.07363319,117.9599991,88.82878876,145.7579651,53.72000122,65.42726135,135.4229126,128.0358429,264.1000061,51.34599686,29.4214344,111.3106155,220.6966705,8.93999958,1524.180054,19.48999977,98.0641098,39.08690643,86.23590088,63.53647995,52.72000122,32.38262558,37.27064514,160.10495,75.51999664,63.37672424,137.5500031,95.04995728,165.6900024
22-11-2016,57.04099274,26.38669777,785.3300171,768.2700195,121.4700012,38.23400116,785,92.32111359,31.57540321,105.2099991,31.65224838,25.93480492,118.0400009,89.37601471,149.5079346,54.24000168,66.0666275,136.7666321,126.9626541,273.019989,52.27955246,29.81686211,112.0419617,213.4033356,8.68999958,1535.420044,19.73999977,98.49794769,39.46886826,86.9576416,63.09584808,53.15499878,32.76624298,36.04866028,164.4108582,75.20999908,66.16340637,134.75,95.29099274,164.4700012
23-11-2016,56.36906052,26.25216675,780.1199951,760.9899902,120.8399963,38.62799835,779,92.7752533,31.54795265,104.2099991,31.40244293,25.77862549,117.6900024,88.19463348,149.5585785,54.34000015,65.76470184,135.8081207,127.5783844,272.3099976,52.70972443,30.01457214,111.4549789,215.093338,8.800000191,1520.98999,19.90999985,98.71947479,38.65039063,87.19217682,63.80765152,53.79999924,32.68204117,36.13594437,166.2049713,75.15000153,66.79879761,134.4299927,95.76341248,163.6300049
25-11-2016,56.49036789,26.38433838,780.3699951,761.6799927,120.3799973,39.33000183,780.2299805,92.96283722,31.63944244,105.0199966,31.61655807,26.10834312,117.4100037,88.75057983,149.2798615,54.59000015,66.09327698,136.0589447,127.9302826,275.5,52.56328201,30.01457214,111.6955338,218.8366699,8.770000458,1521.680054,20.12999916,99.2640686,39.35973358,87.43576813,63.9262886,53.61500168,32.92529678,36.0971489,162.656601,75.83000183,67.35251617,135.1900024,95.93693542,164.4400024
28-11-2016,56.56503296,26.33241463,766.7700195,768.2399902,120.4100037,39.22399902,785.789978,92.91346741,31.25058746,104.5,31.67900658,25.96084023,116.9300003,89.28914642,147.5062561,54.97999954,66.18204498,135.4945526,127.6136551,270.8200073,52.70972443,29.97691345,111.3491287,215.8966675,8.829999924,1525.069946,19.98999977,98.55332184,39.032341,87.12001038,63.16365051,53.30500031,32.60554886,36.24262238,161.3309479,75.18000031,67.31620789,136.1799927,95.50309753,167
29-11-2016,57.01299667,26.3064518,762.5200195,770.8400269,120.8700027,37.91400146,789.4400024,92.06439972,32.08776855,104.9499969,31.50058556,25.88274765,117.5100021,89.07198334,148.1819458,55.38999939,66.0666275,135.7005768,128.4317017,280.4899902,53.24057388,30.27819061,111.7821655,216.7700043,8.930000305,1520.27002,19.42000008,99.29175568,38.97777939,87.54401398,63.44328308,53.27000046,32.72781754,36.80512619,162.377533,75.26000214,67.65205383,136.5299988,95.30063629,169.1799927
30-11-2016,56.23839188,26.08459663,750.5700073,758.039978,118.4199982,37.88000107,775.8800049,91.02774811,31.79957008,102.8099976,30.9563942,25.87407112,117,87.59572601,143.9927826,54.20999908,65.6492691,134.4733276,126.733963,275.3099976,53.05752182,30.31584549,109.3956146,214.5800018,8.909999847,1503.680054,19.53000069,97.86103821,37.50452423,86.62382507,62.45183182,52.31000137,33.67767334,35.5055542,157.3041687,72.61000061,67.77072906,133.1399994,95.58988953,166.9499969
01-12-2016,55.24913025,25.84150314,743.6500244,747.9199829,115.0999985,36.37599945,764.3300171,86.52574921,31.95968246,99.51000214,30.11779785,25.55303383,117.2200012,86.65940857,137.4894714,54.25999832,62.52352524,135.933548,125.2560883,272.5499878,53.55175781,28.33872795,109.0973053,210.7766724,8.390000343,1479.660034,18.47999954,90.9936142,37.14075089,86.39828491,61.72308731,51.65999985,34.43943024,34.50662231,150.8054657,69.22000122,62.99647903,127.7200012,94.24012756,163.0800018
02-12-2016,55.29579544,25.93826675,740.3400269,750.5,115.4000015,36.29399872,764.460022,87.32543945,31.46559525,99.73000336,30.47464752,25.37949753,120.8099976,88.03326416,138.6972961,54.43999863,62.79880524,136.2470703,126.6811523,266.6700134,52.36191559,29.60032272,108.9914322,212.2133331,8.529999733,1473,18.79000092,92.75659943,37.44086456,85.92015076,61.36717987,51.68500137,34.30778122,34.63270187,152.0613556,70.56999969,64.00062561,127.9000015,94.45223999,161.6699982
05-12-2016,56.20106888,25.75181007,759.3599854,762.5200195,117.4300003,37.36000061,778.2199707,90.71181488,31.41985512,101.9499969,30.67982864,25.62244606,119.1600037,88.1295166,140.3104095,55.02000046,62.61233139,135.9604034,127.8071136,270.9299927,52.62734985,29.68505478,110.5599976,212.3166656,8.680000305,1499.76001,18.61000061,94.5196228,37.31352234,86.65090179,61.31635284,51.81499863,34.35479355,35.37947464,157.4337311,71.18000031,64.44792175,127.9199982,94.28834534,164.3200073
06-12-2016,55.94908142,25.95006561,764.7199707,759.1099854,117.3099976,37.16999817,776.1799927,92.20262909,31.42900085,101.5500031,30.97423172,25.44890976,124.5699997,88.86458588,139.1533203,55.99000168,63.37599945,135.2795868,127.6487885,276.3200073,52.57242966,29.76037788,110.2135773,207.1966705,9.449999809,1504.819946,19.05999947,95.11960602,36.96796036,86.60578156,61.40956116,51.625,33.90337372,35.59283829,157.0350494,76.31999969,64.81306458,126.4000015,94.29798126,165.1699982
07-12-2016,57.27431107,26.20496368,770.4199829,771.1900024,117.9499969,38.63000107,791.4699707,93.86127472,31.7172184,103.3600006,31.67008781,25.9868679,125.3899994,89.9671936,142.3542938,58.38999939,64.11305237,137.8237457,124.2004929,284.25,53.7805748,30.60770607,112.2151947,206.3366699,9.56000042,1527.040039,20.44000053,98.35024261,38.14110947,88.54788971,61.67226028,52.40999985,34.91906738,36.32021332,165.0786591,80.33999634,66.58401489,122.0199966,94.85713196,169.3300018
08-12-2016,56.93833542,26.46222687,767.3300171,776.4199829,118.9100037,38.45800018,795.1699829,92.29147339,31.67146873,103.5,31.84850311,25.9868679,123.2399979,89.3896637,144.1786194,58.54999924,64.05086517,141.1741333,123.6727142,279,53.67990112,30.79600906,113.2352371,206.4866638,10.34000015,1548.670044,20.65999985,98.90409088,37.58636093,89.11058807,61.02825928,52.35499954,35.00370789,36.26202011,159.4371643,81.73999786,67.44210052,123.4800034,94.6257782,167.75
09-12-2016,57.83427429,26.89413643,768.6599731,789.289978,119.6800003,38.43600082,809.4500122,90.65259552,31.77211189,104.3099976,31.90203476,26.08231163,122.8799973,90.63224792,151.2561798,56.74000168,63.92655945,143.0643158,126.1885452,278.8099976,53.77143097,30.4570694,112.5712357,208.4033356,10.34000015,1557.97998,20.5,96.07955933,38.15020752,89.13780212,61.60446548,52.39500046,35.05072403,35.68012238,158.0915833,81.11000061,66.76657104,123.1999969,94.79930878,170.8200073
12-12-2016,58.02092361,26.74072075,760.1199951,789.2700195,117.7699966,38.48600006,807.9000244,88.45094299,31.56624985,105.1600037,32.08937454,26.17775917,122.8300018,91.63859558,150.4707336,56.13000107,63.69569397,143.6287384,128.2205811,277.9200134,53.78973389,30.12754822,111.6570511,211.2466736,10.68000031,1536.780029,20.02000046,96.07028198,38.79589462,88.99259186,62.25693512,52.40999985,34.81561661,36.04866028,153.1776581,78.37000275,66.54750061,124,94.61611938,168.4799957
13-12-2016,58.77686691,27.1867981,774.3400269,796.0999756,120.3099976,39.63000107,815.3400269,90.010849,32.01457977,106.1500015,32.82983398,26.54218292,123.7799988,92.43490601,151.5518188,56.65000153,65.0010376,143.1270294,130.5164795,283.8599854,54.28396606,30.15579796,113.3507004,211.9900055,10.53999996,1540.109985,20.12999916,96.46894073,39.177845,89.30115509,63.82614899,53.04999924,34.83443069,36.19412994,156.3074493,79.66999817,66.73007202,126.6999969,94.67396545,171.4600067
14-12-2016,58.49688721,27.1867981,768.8200073,797.0700073,120.2099991,39.73799896,817.8900146,95.22371674,32.03288269,105.8099976,32.60680771,26.42938232,123.4400024,91.41985321,150.8722839,56.54999924,64.37943268,142.4283295,130.7980194,288.2600098,53.77143097,30.25935936,113.2352371,212.1966705,10.55000019,1528.449951,20.02000046,96.8212204,38.95050049,88.65681458,64.56813049,53.01499939,34.30778122,35.63162613,157.224411,76.83000183,66.21886444,125.4499969,94.31726074,169.8300018
15-12-2016,58.40356827,27.33548355,761,797.8499756,120.5699997,39.51599884,815.6500244,97.4549942,31.96882629,105.0999985,32.82090759,26.57688713,125,92.14614868,152.9023438,57.25,65.22302246,143.4316406,132.293457,291.1600037,52.819561,31.12552452,113.341095,213,10.85999966,1501.199951,20.29000092,98.37865448,40.66020966,89.62786102,64.43167877,53.63499832,34.48645401,35.87408829,158.7294769,78.91999817,67.19561768,132,94.26905823,165.7799988
16-12-2016,58.14224243,27.37088966,757.7700195,790.7999878,119.8700027,40.4980011,809.8400269,99.13336945,31.95968246,103.5500031,32.39270401,26.54218292,124.2200012,92.6449585,151.5518188,57.00999832,64.72576141,143.7003479,131.3961945,288.4400024,52.77379227,30.60770607,112.8888092,213.7966614,10.65999985,1484.280029,20.27000046,96.83047485,40.35100555,91.5246048,63.19507217,53.51499939,33.89397812,35.36977386,154.4634857,76.48000336,65.80809021,131.0099945,93.70024872,164.9299927
19-12-2016,59.37415314,27.5290184,766,794.2000122,119.2399979,40.54600143,812.5,100.3378601,32.09235001,105.2900009,32.91012573,26.6810112,125.4499969,92.24240875,153.2846222,57.79999924,65.32959747,146.4326935,129.962326,288.9100037,52.76464462,30.54180336,113.6971512,212.636673,10.94999981,1488.829956,20.35000038,99.18520355,40.55107117,91.74240112,63.45090866,53.67499924,34.07265854,35.52494812,152.5796356,75.69999695,66.46533966,129.6499939,93.64237976,163.6900024
20-12-2016,59.2994957,27.60218811,771.2199707,796.4199829,119.0899963,41.75799942,815.2000122,103.8328629,32.48578644,105.7699966,33.19559479,26.51614952,125.1200027,91.79611969,154.6521301,58.06000137,65.74694061,146.7909851,129.5048676,290.3800049,52.81040955,30.70185661,113.9281082,211.3366699,11.51000023,1502.25,20.64999962,99.05541229,40.30553055,92.8677597,63.15242004,54.53499985,34.43943024,35.71891403,152.3902588,76.01000214,67.00392914,128.0500031,93.61347198,165.2799988
21-12-2016,59.2994957,27.62814522,770.5999756,794.5599976,119.0400009,41.54000092,812.2000122,104.4844513,32.40344238,105.5100021,32.99040985,26.3946743,126.5,91.62110138,154.8390198,57.81999969,65.86237335,146.056427,128.5812378,291.2399902,52.57242966,30.67362022,113.2544785,210.0966644,11.47000027,1505.76001,20.57999992,98.71239471,40.80570984,92.99480438,63.07565689,54.28499985,34.32658005,35.78680038,153.8953094,75.62999725,67.18650818,127.8199997,94.19192505,163.9199982
22-12-2016,59.30884171,27.44641495,766.3400269,791.2600098,117.4000015,41.68999863,809.6799927,105.7481842,32.49036789,104.7200012,32.94580841,26.42938232,125.5800018,92.18991852,153.4035339,58.08000183,65.88902283,145.1875,128.7483826,291.019989,52.270401,31.07845688,112.5038834,212.5266724,11.60000038,1481.339966,23.19000053,99.83412933,40.90574646,93.11279297,62.51279449,53.80500031,34.5052681,35.34067917,155.9386444,74.58000183,67.04955292,126.7699966,94.36547089,162.8899994
23-12-2016,59.01951599,27.50069809,760.5900269,789.9099731,117.2699966,42.66799927,807.7999878,108.3842316,32.3210907,105.0199966,32.98149872,26.49012375,125.5899963,91.96237946,154.5417328,58.02000046,66.04885864,145.1964111,129.7951813,290.4299927,52.17887878,30.97489166,112.5135193,213.5833282,11.57999992,1486.199951,23.26000023,100.1771393,40.93302917,93.41226196,62.80276108,54,34.46764755,35.39886856,156.1479645,76,67.40557861,128.75,94.67396545,163.6199951
27-12-2016,59.05683899,27.67535591,771.4000244,791.5499878,118.0100021,43.90599823,809.9299927,115.8283844,32.42173767,104.9800034,33.07070923,26.62027168,128.3500061,91.99739075,154.8560181,58.31999969,66.4839859,145.1695709,130.5077209,291.7999878,52.04158783,31.37972832,112.4942627,213.1699982,12.06999969,1493.420044,23.29999924,101.0763702,40.9603157,93.75714111,62.87952423,54.06999969,34.66514587,35.42796326,157.9819336,75.98000336,67.83461761,128.9400024,95.44525146,164.7700043
28-12-2016,58.78620148,27.55734634,772.1300049,785.0499878,116.9199982,43.94800186,804.5700073,107.8609848,32.22959518,103.7699966,32.67816925,26.3946743,125.8899994,91.55109406,153.0552521,58,65.75582123,144.2378693,129.9007416,291.1199951,51.57481384,30.97489166,111.1085281,211.8500061,11.55000019,1480.459961,22.78000069,99.7228775,40.8415947,93.5211792,62.06077957,53.59999847,34.34539413,35.33097839,155.2582703,75.01999664,67.1499939,127.9300003,94.85713196,165.5399933
29-12-2016,58.70220566,27.55026436,765.1500244,782.789978,116.3499985,42.93600082,802.8800049,110.0132599,32.06490707,103.6800003,32.70493698,26.42938232,125.3300018,91.87488556,152.7834473,58.04999924,65.84463501,144.3453827,129.9975433,292.1900024,51.54735947,30.74893188,110.5888824,212.1833344,11.59000015,1480.160034,22.27000046,99.33352661,40.95117569,93.88417816,61.51497269,53.63999939,34.07265854,35.37947464,158.1415558,74.98000336,67.16823578,128.7200012,94.5775528,166.5
30-12-2016,57.99291992,27.33548355,749.8699951,771.8200073,115.0500031,42.73799896,792.4500122,105.3829041,31.71355438,102.9499969,32.35700989,26.221138,123.8000031,91.5598526,150.1503143,57.50999832,64.79680634,143.4316406,128.6164551,287.9200134,50.8151474,30.38175583,110.2905579,211.3899994,11.34000015,1466.060059,21.92000008,98.01712036,40.4854126,93.27614594,61.0715065,53.13999939,33.79051971,35.02063751,155.7770691,74.01000214,66.29189301,128.0399933,94.49079132,164.4100037
03-01-2017,58.40356827,27.41337204,753.6699829,786.1400146,116.8600006,43.39799881,808.0100098,100.713028,31.71355438,103.4800034,32.65140152,26.49879837,127.4899979,91.57735443,151.4838562,58.31999969,65.33847809,143.0911865,132.5925446,285.769989,50.6595459,30.07106781,110.4252777,213.9299927,11.43000031,1477.569946,22.54999924,99.43547821,40.96030426,93.92958069,63.24622726,53.66999817,33.7529068,35.5346489,160.6457062,76.18000031,66.19146729,131.1300049,94.15336609,168.3000031
04-01-2017,58.14224243,27.38269043,757.1799927,786.9000244,118.6900024,45.39799881,807.7700195,103.062767,32.09016418,104.1399994,32.48190308,26.34127808,129.4100037,91.75236511,150.4051208,58.81999969,65.25855255,143.118103,134.4750214,291.5499878,51.24531937,30.35351181,110.6466217,209.8300018,11.43000031,1487.290039,22.36000061,99.49112701,40.91465378,94.07478333,65.13952637,54.32500076,34.44884109,36.2329216,165.4345703,77.51999664,66.05454254,135.1799927,94.77037048,171.9600067
